"Ticker","Alpha","HML","RMW","CMA","Residual_Variance","Mkt.RF","Mom","SMB","VARIANCE","NET_ISSUES","ACCRUAL","Expected_Return","Expected_Var","Expected_SD","Expected_Sharpe","Actual_Return","Actual_SD","Max_Draw_Down","Actual_Var","Actual_Sharpe"
"FYX",-0.161673005150226,0.239092016522154,0.278653948707341,-0.138212948511834,0.473202834896354,1.02371074343116,0,0.963731096203459,0,0,0,9.97230493160881,411.139542451072,20.2765762013973,0.491814043582052,11.6964334434268,15.1141337408038,18.3100211384536,228.437038734903,0.773873888111088
"HDV",0.0397775145245528,-0.269520943373693,0,0.645634497421735,1.50172279665403,0.819751728916779,-0.133786925473787,0,0.210263029631664,0,0.250651422813065,8.72534868663133,124.102960981163,11.1401508509159,0.783234338870191,11.7609793277832,9.3396109343171,8.01775867734107,87.2283324044156,1.25925795094624
"HYG",0.0835154336217236,0,0,0,1.64142238589587,0.316580967311778,-0.103954438288127,0,0,0,0,2.68526649883307,47.4703301273363,6.88987156101885,0.389741154831627,4.73930820794566,5.90530832090554,9.46485383712452,34.8726663649562,0.802550510558086
"HYS",0.163132765419811,0,0,0.245068200619752,0.690443552717289,0.241095497670926,0,-0.114133128394715,-0.117478187498601,0,0,3.9899895032971,30.3454864496369,5.50867374688653,0.724310367001171,5.2203907253608,4.51192972052826,8.96668886548298,20.3575098029862,1.15701951242928
"IJH",-0.03171224891215,0.134172019701555,0.251463805780276,0,0.652972514981039,0.993644182899412,0.11113285950521,0.274188795406645,0,-0.154775819940676,-0.166639789500715,9.19015478198899,270.015809160367,16.4321577755439,0.559278635680262,13.4023239036135,11.797790918038,12.628130289506,139.187870545741,1.13600283279493
"IJJ",0.0151810123754103,0.160909017516028,0.233460650798982,0.225305850450517,0.766112575896107,0.999172152177266,0,0.328326767427332,0,-0.147508507071688,-0.147946840631381,9.83261741177397,269.088190391212,16.4039077780635,0.599407015986938,14.1176862359821,12.5713169499042,14.8472753792762,158.038009854949,1.12300773994006
"IJK",-0.047102652719737,0,0.232059867406018,0,1.02469338385661,0.949909765739305,0.278284554127056,0.168116574054184,-0.117469856847304,0,-0.196362120102713,9.57947397515919,290.367405438878,17.0401703465335,0.562170082830655,12.2590799419707,11.5150613944765,11.9366446962944,132.596638918563,1.06461264269516
"IJR",0.0467509813377299,0.22402531362381,0.136505225285897,-0.152522094297066,0.29996243114132,1.00281653792,0.0541427280537903,0.885603150067812,0.0752237437405588,0,0,12.6455551899872,340.389950594839,18.4496599045847,0.685408579637004,14.7730847614498,13.6558665974254,11.6615746593166,186.482692526678,1.08181232264198
"IJS",-0.00503926980347979,0.281934312102596,0.170035064253338,0,0.458186726761877,1.0287695191031,0,0.844790466488461,0.0523188253778658,0,0,12.3324925107865,345.390301177531,18.5846792056664,0.663583824843551,14.5400177986165,14.2622105689961,13.4375358575714,203.410650314385,1.01947855336145
"IJT",0.0498406695240608,0.195698890972576,0,-0.336016204848398,0.520945445079948,0.997765782771985,0.116137926395693,0.927572041177309,0.120916185318207,0,0,12.3866388765229,351.353579949968,18.7444279707322,0.660817118338506,14.7737158591794,13.5579966843896,11.4987112788818,183.81927409392,1.08966805370218
"ILTB",0.401795227037543,-0.450338281370772,0.409341067339303,0.499282007253655,5.48473566537758,0,0.167650665558565,0,0,0,0,7.20451176019155,94.7543451910238,9.73418436187767,0.740124852001656,4.06761009759942,9.43098256964452,12.0872082699409,88.9434322289388,0.431302896337845
"ITOT",-0.0122846007953946,0,0,0,0.200438560537963,1.01907206277083,0,0,0.0444930253766667,0,0,8.47679763610312,227.537166201495,15.0843351262657,0.56196030949636,13.5392887715971,10.6114683781747,8.53624420249559,112.603261141002,1.27591095681387
"ITR",0.263188928670579,-0.0994857682782939,0,0,0.619792151238137,0,0,0,0,0,0,2.79480771241556,8.3815774868924,2.89509541930701,0.965359446800046,2.82816163564756,2.83482417694478,3.47972353119037,8.03622811419063,0.99764975149027
"IUSG",0.00692841343803735,-0.155931263284843,0.20241798613843,-0.123760618984999,0.10389035700002,1.01894199435883,0.0762325208665013,-0.0866148431973624,-0.0668564028004893,0,0,8.32004938691242,283.708943662698,16.8436618246359,0.493957280402254,12.8643415603046,10.9982472805615,8.94984889668912,120.961443244379,1.1696719697366
"IUSV",-0.0302227345893356,0.149946112286902,-0.0981559076757574,0.174421628549297,0.140493086113057,0.977033247580722,0,0,0,0.0660578579385508,-0.0485530847897493,8.79018189963407,207.179070522582,14.3937163554998,0.610695784363945,13.331268916701,10.7240290063414,10.7027420388099,115.004798128851,1.24312130345954
"IVE",-0.0767988931525238,0.106662360326274,-0.1475554523413,0.191167635694105,0.135742981464807,0.995705505055406,-0.09982835083713,0,0.0969680003818975,0,0,7.36478312980557,197.299298996276,14.0463268862816,0.524320926704222,12.8580741759406,10.6196647568478,10.0899023816984,112.777279547835,1.21077966869429
"IVOG",-0.065039642451342,0,0.207081514359205,0,0.995614200482718,0.966203535037811,0.272506678455917,0.161652280347396,-0.108979755021666,0,-0.213255643529633,9.31063930871883,294.472994300646,17.160215450298,0.542571236106312,12.2280750009024,11.6363421528258,11.8842163506653,135.404458697631,1.05085213551691
"IVOO",-0.0256457829897616,0.120899365239675,0.238950906332395,0,0.661235789621192,0.991577704551848,0.0998388876477458,0.285771476543422,0,-0.135895182508564,-0.169363539475304,9.17776459791766,270.343230120833,16.4421175680273,0.558186289566762,13.3513742524963,11.8276055852485,12.7031878510839,139.892253880202,1.12883154212956
"IVOV",0.0445866657336816,0.234736140030795,0.257678946579058,0,0.887219991446169,0.979827694901352,0,0.32309856527845,0,-0.119283724044172,-0.218788517391919,9.60020232198184,272.482948168041,16.5070575260414,0.581581684490808,13.9958654316446,12.5732675700456,14.8865157965446,158.08705738796,1.11314464228759
"IVV",-0.0245358653432725,0,0,0,0.0390154891481559,1.00502885938651,0,-0.0996503649143374,0.0306736689092536,0,0.0327108821505308,8.05577533596118,217.275432662059,14.7402656917051,0.546514934292837,13.1881696745336,10.2670156140722,8.48367237880998,105.411609619603,1.28451832258418
"IVW",0.0376848474056091,-0.144342483183575,0.153786077709274,-0.129415210198849,0.132792868043433,1.00945065735987,0.0619381599059149,-0.171481997441488,-0.0340140195842325,0,0.086753218971902,8.69281373419972,259.181020424757,16.0990999880353,0.539956503199568,13.3633519032396,10.6109882399376,8.30564452297545,112.593071428095,1.25938806085399
"IWB",0.0189764292288165,-0.0276587387030936,0.0551440276022216,0,0.0432569325224912,0.982843716501029,0,-0.0671020125158772,0,0,0,8.28479110212035,221.218271256793,14.8734081923678,0.557020354377933,13.2075400461752,10.2803847445976,8.65989917537804,105.686310496956,1.28473207708649
"IWC",-0.0477926256437634,0.164750625537468,-0.35462569811144,0,0.664495219882505,0.960423684655969,0.0721399633447342,1.04279200097756,0,0,0.158312846013915,10.6468436910766,457.55874404827,21.3906228064605,0.497734160777262,12.98236701361,15.710579548432,21.0811395808691,246.82230974761,0.826345519182689
"IWD",-0.0506321228688167,0.119689243929029,-0.145230471185413,0.174056658274861,0.140432894281861,0.992021859231824,-0.0476053370148776,0,0.0688008732344048,0,0,8.04152789904517,200.793036766633,14.1701459684307,0.567497887245529,13.3104991789597,10.5635518201716,10.2826540420837,111.588627057452,1.26004012717982
"IWF",0.0304092783903199,-0.151228026181423,0.271157999389509,-0.115291540911172,0.120237370410366,0.998847739818867,0.0493516092010395,-0.154854327561911,-0.0661884708232805,-0.0602029432159737,0.0539785297872175,8.1755393083317,271.68637128306,16.4829114929086,0.49600092264337,12.9104552768236,10.7505038831374,8.55267163130793,115.573333741352,1.2009162935213
"IWL",-0.0373517852069229,0,-0.077015890684145,0,0.155931287883124,1.01118772991534,0,-0.139795377662175,0.0330472724459261,0.0837610401404394,0,7.99079984177034,214.929190593393,14.6604635190499,0.545057789706787,13.0186605091628,10.3603471559158,8.73148317166006,107.336793191092,1.25658535503119
"IWM",-0.1177271966869,0.141903441808622,-0.0808912513438347,-0.181280350141723,0.130532065314122,1.04213816647981,0.0712040479090181,0.855105123123767,0.0349751289660809,0,0,9.64172710236073,402.795498117693,20.0697657713709,0.480410544507422,12.7227303548962,14.469844330958,16.7780860961678,209.376394962156,0.879258274235622
"IWN",-0.10385541433281,0.309379621865926,0,0,0.338977957129756,1.00639649125591,0,0.904605760541828,0.106775856360546,0,0,10.7946505549812,330.698105771533,18.1851067022312,0.5935984171958,13.2261430503541,14.1543900590253,15.3964695064509,200.346757943034,0.934419851028527
